cutoffs,nll_mode,nll_mode_fixed,n,min_n,num_cutoffs,k_varying,k_fixed,aic_varying,aic_fixed,bic_varying,bic_fixed
"(12, 14, 15)",80836.87703803906,81001.75138088671,"[21335, 2332, 1006, 3855]",1006,3,12,8,80848.87703803906,81009.75138088671,80841.03592112243,81004.52396960894
"(12, 17)",80840.02816505411,81003.37227784649,"[21335, 5084, 2109]",2109,2,9,6,80849.02816505411,81009.37227784649,80843.14732736663,81005.45171938816
"(12, 15, 18)",80837.08764942698,81002.71223166361,"[21335, 3338, 2514, 1341]",1341,3,12,8,80849.08764942698,81010.71223166361,80841.24653251034,81005.48482038584
"(12, 13, 15)",80837.11867596253,81003.06302968567,"[21335, 1228, 2110, 3855]",1228,3,12,8,80849.11867596253,81011.06302968567,80841.27755904589,81005.8356184079
"(12, 13, 17)",80837.23769176731,81003.89256670317,"[21335, 1228, 3856, 2109]",1228,3,12,8,80849.23769176731,81011.89256670317,80841.39657485067,81006.6651554254
"(12, 19)",80840.42467440602,81003.14523436375,"[21335, 6553, 640]",640,2,9,6,80849.42467440602,81009.14523436375,80843.54383671854,81005.22467590543
"(12, 13, 16)",80837.45299994334,81003.44642431854,"[21335, 1228, 3021, 2944]",1228,3,12,8,80849.45299994334,81011.44642431854,80841.61188302671,81006.21901304077
"(12, 17, 18)",80837.47688305604,81002.07307199002,"[21335, 5084, 768, 1341]",768,3,12,8,80849.47688305604,81010.07307199002,80841.6357661394,81004.84566071225
"(12, 18, 19)",80837.51874078868,81002.13468815283,"[21335, 5852, 701, 640]",640,3,12,8,80849.51874078868,81010.13468815283,80841.67762387205,81004.90727687506
"(2, 16, 19)",80837.6049526318,81025.30178933188,"[3972, 21612, 2304, 640]",640,3,12,8,80849.6049526318,81033.30178933188,80841.76383571516,81028.07437805411
"(12, 14, 19)",80837.62194403032,81003.63677690916,"[21335, 2332, 4221, 640]",640,3,12,8,80849.62194403032,81011.63677690916,80841.78082711369,81006.40936563139
"(12, 16, 18)",80837.72527056745,81002.68441348727,"[21335, 4249, 1603, 1341]",1341,3,12,8,80849.72527056745,81010.68441348727,80841.88415365081,81005.4570022095
"(12, 14, 16)",80837.89964245449,81002.90732830376,"[21335, 2332, 1917, 2944]",1917,3,12,8,80849.89964245449,81010.90732830376,80842.05852553785,81005.67991702599
"(12, 13, 14)",80837.93220975428,81003.58673506745,"[21335, 1228, 1104, 4861]",1104,3,12,8,80849.93220975428,81011.58673506745,80842.09109283764,81006.35932378969
"(12, 15, 19)",80837.95792920409,81003.1545305489,"[21335, 3338, 3215, 640]",640,3,12,8,80849.95792920409,81011.1545305489,80842.11681228745,81005.92711927113
"(2, 16, 17)",80837.9605248399,81025.27958500126,"[3972, 21612, 835, 2109]",835,3,12,8,80849.9605248399,81033.27958500126,80842.11940792327,81028.0521737235
"(12, 14, 17)",80837.97124575985,81003.56943302129,"[21335, 2332, 2752, 2109]",2109,3,12,8,80849.97124575985,81011.56943302129,80842.13012884322,81006.34202174352
"(12, 15, 17)",80838.34479623666,81003.17073509091,"[21335, 3338, 1746, 2109]",1746,3,12,8,80850.34479623666,81011.17073509091,80842.50367932003,81005.94332381315
"(12, 16, 19)",80838.81000502016,81003.19938538314,"[21335, 4249, 2304, 640]",640,3,12,8,80850.81000502016,81011.19938538314,80842.96888810353,81005.97197410537
"(12, 15, 16)",80838.85972744314,81003.10815416442,"[21335, 3338, 911, 2944]",911,3,12,8,80850.85972744314,81011.10815416442,80843.0186105265,81005.88074288666
"(12, 16, 17)",80839.16557722827,81003.17718105252,"[21335, 4249, 835, 2109]",835,3,12,8,80851.16557722827,81011.17718105252,80843.32446031163,81005.94976977476
"(12, 17, 19)",80839.57264294464,81003.31417321478,"[21335, 5084, 1469, 640]",640,3,12,8,80851.57264294464,81011.31417321478,80843.731526028,81006.08676193701
"(1, 2, 18)",80840.45859147908,81027.18497472518,"[1967, 2005, 23215, 1341]",1341,3,12,8,80852.45859147908,81035.18497472518,80844.61747456244,81029.95756344742
"(1, 2, 17)",80841.14343582786,81026.50398204495,"[1967, 2005, 22447, 2109]",1967,3,12,8,80853.14343582786,81034.50398204495,80845.30231891123,81029.27657076718
"(2, 18)",80844.44843908159,81033.28193801103,"[3972, 23215, 1341]",1341,2,9,6,80853.44843908159,81039.28193801103,80847.56760139411,81035.3613795527
"(2, 17)",80845.13328343036,81032.6009453308,"[3972, 22447, 2109]",2109,2,9,6,80854.13328343036,81038.6009453308,80848.25244574288,81034.68038687248
"(2, 17, 18)",80842.58200143228,81031.30173947435,"[3972, 22447, 768, 1341]",768,3,12,8,80854.58200143228,81039.30173947435,80846.74088451565,81034.07432819658
"(2, 18, 19)",80843.95661055773,81032.90342036715,"[3972, 23215, 701, 640]",640,3,12,8,80855.95661055773,81040.90342036715,80848.11549364109,81035.67600908938
"(2, 17, 19)",80844.67776132088,81032.5428406991,"[3972, 22447, 1469, 640]",640,3,12,8,80856.67776132088,81040.5428406991,80848.83664440425,81035.31542942133
"(1, 13)",80847.90408562959,81018.99313167558,"[1967, 20596, 5965]",1967,2,9,6,80856.90408562959,81024.99313167558,80851.02324794211,81021.07257321726
"(1, 13, 18)",80845.38884323089,81018.23585344272,"[1967, 20596, 4624, 1341]",1341,3,12,8,80857.38884323089,81026.23585344272,80849.54772631425,81021.00844216495
"(1, 13, 19)",80846.66759028507,81019.18860709779,"[1967, 20596, 5325, 640]",640,3,12,8,80858.66759028507,81027.18860709779,80850.82647336843,81021.96119582003
"(1, 13, 15)",80846.9591141948,81018.36228290621,"[1967, 20596, 2110, 3855]",1967,3,12,8,80858.9591141948,81026.36228290621,80851.11799727817,81021.13487162844
"(1, 13, 17)",80847.07812999959,81019.19181992371,"[1967, 20596, 3856, 2109]",1967,3,12,8,80859.07812999959,81027.19181992371,80851.23701308295,81021.96440864594
"(1, 13, 16)",80847.2934381756,81018.74567753909,"[1967, 20596, 3021, 2944]",1967,3,12,8,80859.2934381756,81026.74567753909,80851.45232125897,81021.51826626132
"(1, 13, 14)",80847.77264798655,81018.88598828799,"[1967, 20596, 1104, 4861]",1104,3,12,8,80859.77264798655,81026.88598828799,80851.93153106992,81021.65857701022
"(13,)",80854.93151633459,81018.26601982318,"[22563, 5965]",5965,1,6,4,80860.93151633459,81022.26601982318,80857.01095787626,81019.65231418429
"(13, 18)",80852.41627393589,81017.50874159031,"[22563, 4624, 1341]",1341,2,9,6,80861.41627393589,81023.50874159031,80855.5354362484,81019.58818313199
"(1, 2, 19)",80849.52127620528,81035.58269137172,"[1967, 2005, 23916, 640]",640,3,12,8,80861.52127620528,81043.58269137172,80853.68015928865,81038.35528009395
"(2, 19)",80853.5111238078,81041.67965465758,"[3972, 23916, 640]",640,2,9,6,80862.5111238078,81047.67965465758,80856.63028612031,81043.75909619925
"(13, 19)",80853.69502099007,81018.46149524538,"[22563, 5325, 640]",640,2,9,6,80862.69502099007,81024.46149524538,80856.81418330259,81020.54093678706
"(13, 15)",80853.9865448998,81017.6351710538,"[22563, 2110, 3855]",2110,2,9,6,80862.9865448998,81023.6351710538,80857.10570721232,81019.71461259548
"(13, 17)",80854.10556070459,81018.4647080713,"[22563, 3856, 2109]",2109,2,9,6,80863.10556070459,81024.4647080713,80857.2247230171,81020.54414961298
"(13, 16)",80854.3208688806,81018.01856568668,"[22563, 3021, 2944]",2944,2,9,6,80863.3208688806,81024.01856568668,80857.44003119312,81020.09800722836
"(13, 17, 18)",80851.5542787065,81017.16550221483,"[22563, 3856, 768, 1341]",768,3,12,8,80863.5542787065,81025.16550221483,80855.71316178987,81019.93809093707
"(13, 14)",80854.80007869155,81018.15887643558,"[22563, 1104, 4861]",1104,2,9,6,80863.80007869155,81024.15887643558,80857.91924100407,81020.23831797726
"(13, 18, 19)",80851.92444541202,81017.13022394643,"[22563, 4624, 701, 640]",640,3,12,8,80863.92444541202,81025.13022394643,80856.08332849538,81019.90281266866
"(13, 14, 18)",80852.03773692655,81017.23931644222,"[22563, 1104, 3520, 1341]",1104,3,12,8,80864.03773692655,81025.23931644222,80856.19662000991,81020.01190516446
"(1, 2)",80855.04790312608,81038.97632560076,"[1967, 2005, 24556]",1967,2,9,6,80864.04790312608,81044.97632560076,80858.1670654386,81041.05576714243
"(13, 15, 18)",80852.1383954057,81017.28111064597,"[22563, 2110, 2514, 1341]",1341,3,12,8,80864.1383954057,81025.28111064597,80856.29727848906,81020.0536993682
"(13, 16, 18)",80852.29203020626,81017.56595771466,"[22563, 3021, 1603, 1341]",1341,3,12,8,80864.29203020626,81025.56595771466,80856.45091328962,81020.33854643689
"(13, 14, 15)",80852.8279502698,81016.44880883694,"[22563, 1104, 1006, 3855]",1006,3,12,8,80864.8279502698,81024.44880883694,80856.98683335316,81019.22139755917
"(13, 15, 19)",80853.0086751828,81017.72340953125,"[22563, 2110, 3215, 640]",640,3,12,8,80865.0086751828,81025.72340953125,80857.16755826617,81020.49599825348
"(2,)",80859.03775072859,81045.07328888662,"[3972, 24556]",3972,1,6,4,80865.03775072859,81049.07328888662,80861.11719227026,81046.45958324774
"(13, 16, 19)",80853.37676465897,81018.08092961051,"[22563, 3021, 2304, 640]",640,3,12,8,80865.37676465897,81026.08092961051,80857.53564774233,81020.85351833275
"(13, 15, 17)",80853.39554221538,81017.73961407326,"[22563, 2110, 1746, 2109]",1746,3,12,8,80865.39554221538,81025.73961407326,80857.55442529875,81020.5122027955
"(13, 14, 19)",80853.57285626106,81018.33420485939,"[22563, 1104, 4221, 640]",640,3,12,8,80865.57285626106,81026.33420485939,80857.73173934442,81021.10679358162
"(13, 17, 19)",80853.65003859511,81018.4066034396,"[22563, 3856, 1469, 640]",640,3,12,8,80865.65003859511,81026.4066034396,80857.80892167847,81021.17919216183
"(13, 16, 17)",80853.73233686708,81018.0587252799,"[22563, 3021, 835, 2109]",835,3,12,8,80865.73233686708,81026.0587252799,80857.89121995044,81020.83131400213
"(13, 14, 16)",80853.85055468522,81017.604756254,"[22563, 1104, 1917, 2944]",1104,3,12,8,80865.85055468522,81025.604756254,80858.00943776859,81020.37734497624
"(13, 15, 16)",80853.91047342186,81017.67703314676,"[22563, 2110, 911, 2944]",911,3,12,8,80865.91047342186,81025.67703314676,80858.06935650522,81020.44962186899
"(13, 14, 17)",80853.92215799059,81018.26686097152,"[22563, 1104, 2752, 2109]",1104,3,12,8,80865.92215799059,81026.26686097152,80858.08104107395,81021.03944969375
"(1, 14)",80859.94308124925,81031.29755348577,"[1967, 21700, 4861]",1967,2,9,6,80868.94308124925,81037.29755348577,80863.06224356177,81033.37699502744
"(1, 14, 18)",80857.18073948426,81030.37799349241,"[1967, 21700, 3520, 1341]",1341,3,12,8,80869.18073948426,81038.37799349241,80861.33962256763,81033.15058221464
"(1, 14, 15)",80857.9709528275,81029.58748588712,"[1967, 21700, 1006, 3855]",1006,3,12,8,80869.9709528275,81037.58748588712,80862.12983591086,81032.36007460936
"(1, 15)",80861.18625297178,81032.8803736896,"[1967, 22706, 3855]",1967,2,9,6,80870.18625297178,81038.8803736896,80864.3054152843,81034.95981523127
"(1, 14, 19)",80858.71585881876,81031.47288190958,"[1967, 21700, 4221, 640]",640,3,12,8,80870.71585881876,81039.47288190958,80862.87474190212,81034.24547063181
"(1, 14, 16)",80858.99355724291,81030.74343330419,"[1967, 21700, 1917, 2944]",1917,3,12,8,80870.99355724291,81038.74343330419,80863.15244032627,81033.51602202642
"(1, 14, 17)",80859.06516054829,81031.4055380217,"[1967, 21700, 2752, 2109]",1967,3,12,8,80871.06516054829,81039.4055380217,80863.22404363165,81034.17812674394
"(1, 15, 18)",80859.33810347767,81032.52631328176,"[1967, 22706, 2514, 1341]",1341,3,12,8,80871.33810347767,81040.52631328176,80863.49698656103,81035.298902004
"(1, 15, 19)",80860.20838325478,81032.96861216704,"[1967, 22706, 3215, 640]",640,3,12,8,80872.20838325478,81040.96861216704,80864.36726633814,81035.74120088927
"(1, 15, 17)",80860.59525028736,81032.98481670905,"[1967, 22706, 1746, 2109]",1746,3,12,8,80872.59525028736,81040.98481670905,80864.75413337072,81035.75740543129
"(1, 15, 16)",80861.11018149383,81032.92223578255,"[1967, 22706, 911, 2944]",911,3,12,8,80873.11018149383,81040.92223578255,80865.2690645772,81035.69482450478
"(14,)",80867.46205335278,81030.89991332284,"[23667, 4861]",4861,1,6,4,80873.46205335278,81034.89991332284,80869.54149489445,81032.28620768395
"(14, 18)",80864.69971158777,81029.98035332948,"[23667, 3520, 1341]",1341,2,9,6,80873.69971158777,81035.98035332948,80867.8188739003,81032.05979487115
"(14, 15)",80865.48992493103,81029.18984572419,"[23667, 1006, 3855]",1006,2,9,6,80874.48992493103,81035.18984572419,80868.60908724355,81031.26928726587
"(15,)",80868.94049255855,81032.72204659035,"[24673, 3855]",3855,1,6,4,80874.94049255855,81036.72204659035,80871.01993410023,81034.10834095147
"(14, 19)",80866.23483092229,81031.07524174664,"[23667, 4221, 640]",640,2,9,6,80875.23483092229,81037.07524174664,80869.3539932348,81033.15468328832
"(14, 16)",80866.51252934645,81030.34579314126,"[23667, 1917, 2944]",1917,2,9,6,80875.51252934645,81036.34579314126,80869.63169165897,81032.42523468293
"(14, 17)",80866.58413265181,81031.00789785877,"[23667, 2752, 2109]",2109,2,9,6,80875.58413265181,81037.00789785877,80869.70329496433,81033.08733940044
"(14, 15, 18)",80863.64177543692,81028.83578531636,"[23667, 1006, 2514, 1341]",1006,3,12,8,80875.64177543692,81036.83578531636,80867.80065852028,81031.6083740386
"(14, 17, 18)",80864.03285065373,81029.70869200231,"[23667, 2752, 768, 1341]",768,3,12,8,80876.03285065373,81037.70869200231,80868.1917337371,81032.48128072455
"(15, 18)",80867.09234306445,81032.36798618251,"[24673, 2514, 1341]",1341,2,9,6,80876.09234306445,81038.36798618251,80870.21150537697,81034.44742772418
"(14, 18, 19)",80864.20788306391,81029.60183568558,"[23667, 3520, 701, 640]",640,3,12,8,80876.20788306391,81037.60183568558,80868.36676614727,81032.37442440781
"(14, 16, 18)",80864.48369067209,81029.89318516923,"[23667, 1917, 1603, 1341]",1341,3,12,8,80876.48369067209,81037.89318516923,80868.64257375545,81032.66577389147
"(14, 15, 19)",80864.51205521403,81029.27808420164,"[23667, 1006, 3215, 640]",640,3,12,8,80876.51205521403,81037.27808420164,80868.6709382974,81032.05067292387
"(14, 15, 17)",80864.89892224662,81029.29428874365,"[23667, 1006, 1746, 2109]",1006,3,12,8,80876.89892224662,81037.29428874365,80869.05780532998,81032.06687746588
"(15, 19)",80867.96262284156,81032.8102850678,"[24673, 3215, 640]",640,2,9,6,80876.96262284156,81038.8102850678,80871.08178515408,81034.88972660947
"(15, 17)",80868.34948987415,81032.82648960981,"[24673, 1746, 2109]",1746,2,9,6,80877.34948987415,81038.82648960981,80871.46865218667,81034.90593115149
"(14, 15, 16)",80865.4138534531,81029.23170781715,"[23667, 1006, 911, 2944]",911,3,12,8,80877.4138534531,81037.23170781715,80869.57273653646,81032.00429653938
"(14, 16, 19)",80865.5684251248,81030.40815706509,"[23667, 1917, 2304, 640]",640,3,12,8,80877.5684251248,81038.40815706509,80869.72730820817,81033.18074578732
"(15, 17, 18)",80865.79820787607,81031.52728375336,"[24673, 1746, 768, 1341]",768,3,12,8,80877.79820787607,81039.52728375336,80869.95709095943,81034.29987247559
"(15, 16)",80868.86442108062,81032.76390868332,"[24673, 911, 2944]",911,2,9,6,80877.86442108062,81038.76390868332,80871.98358339314,81034.843350225
"(14, 16, 17)",80865.92399733291,81030.38595273448,"[23667, 1917, 835, 2109]",835,3,12,8,80877.92399733291,81038.38595273448,80870.08288041627,81033.15854145671
"(14, 17, 19)",80866.12861054234,81030.94979322706,"[23667, 2752, 1469, 640]",640,3,12,8,80878.12861054234,81038.94979322706,80870.2874936257,81033.7223819493
"(15, 18, 19)",80866.60051454058,81031.98946853862,"[24673, 2514, 701, 640]",640,3,12,8,80878.60051454058,81039.98946853862,80870.75939762394,81034.76205726086
"(15, 16, 18)",80866.83558240626,81032.3113007113,"[24673, 911, 1603, 1341]",911,3,12,8,80878.83558240626,81040.3113007113,80870.99446548962,81035.08388943353
"(1, 16)",80870.17588796507,81042.04969315827,"[1967, 23617, 2944]",1967,2,9,6,80879.17588796507,81048.04969315827,80873.2950502776,81044.12913469995
"(15, 17, 19)",80867.89396776467,81032.7683849781,"[24673, 1746, 1469, 640]",640,3,12,8,80879.89396776467,81040.7683849781,80872.05285084803,81035.54097370034
"(15, 16, 19)",80867.92031685897,81032.82627260716,"[24673, 911, 2304, 640]",640,3,12,8,80879.92031685897,81040.82627260716,80872.07919994234,81035.59886132939
"(1, 16, 18)",80868.14704929072,81041.59708518625,"[1967, 23617, 1603, 1341]",1341,3,12,8,80880.14704929072,81049.59708518625,80872.30593237409,81044.36967390848
"(15, 16, 17)",80868.27588906708,81032.80406827654,"[24673, 911, 835, 2109]",835,3,12,8,80880.27588906708,81040.80406827654,80872.43477215045,81035.57665699878
"(1, 16, 19)",80869.23178374344,81042.11205708212,"[1967, 23617, 2304, 640]",640,3,12,8,80881.23178374344,81050.11205708212,80873.3906668268,81044.88464580436
"(1, 16, 17)",80869.58735595155,81042.08985275151,"[1967, 23617, 835, 2109]",835,3,12,8,80881.58735595155,81050.08985275151,80873.74623903491,81044.86244147374
"(16,)",80878.23524658234,81042.37081395401,"[25584, 2944]",2944,1,6,4,80884.23524658234,81046.37081395401,80880.31468812401,81043.75710831513
"(16, 18)",80876.20640790799,81041.91820598199,"[25584, 1603, 1341]",1341,2,9,6,80885.20640790799,81047.91820598199,80879.3255702205,81043.99764752366
"(16, 19)",80877.2911423607,81042.43317787786,"[25584, 2304, 640]",640,2,9,6,80886.2911423607,81048.43317787786,80880.41030467322,81044.51261941953
"(16, 17)",80877.64671456881,81042.41097354724,"[25584, 835, 2109]",835,2,9,6,80886.64671456881,81048.41097354724,80880.76587688133,81044.49041508892
"(16, 17, 18)",80875.09543257073,81041.11176769077,"[25584, 835, 768, 1341]",768,3,12,8,80887.09543257073,81049.11176769077,80879.25431565409,81043.88435641301
"(1, 17)",80878.34433155518,81051.08098533312,"[1967, 24452, 2109]",1967,2,9,6,80887.34433155518,81057.08098533312,80881.4634938677,81053.16042687479
"(1, 18)",80878.49862492265,81052.65440596914,"[1967, 25220, 1341]",1341,2,9,6,80887.49862492265,81058.65440596914,80881.61778723517,81054.73384751081
"(16, 18, 19)",80875.71457938412,81041.5396883381,"[25584, 1603, 701, 640]",640,3,12,8,80887.71457938412,81049.5396883381,80879.87346246748,81044.31227706034
"(1, 17, 18)",80875.7930495571,81049.78177947665,"[1967, 24452, 768, 1341]",768,3,12,8,80887.7930495571,81057.78177947665,80879.95193264047,81052.55436819888
"(16, 17, 19)",80877.19119245933,81042.35286891554,"[25584, 835, 1469, 640]",640,3,12,8,80889.19119245933,81050.35286891554,80881.3500755427,81045.12545763777
"(1, 17, 19)",80877.8888094457,81051.0228807014,"[1967, 24452, 1469, 640]",640,3,12,8,80889.8888094457,81059.0228807014,80882.04769252907,81053.79546942364
"(1, 18, 19)",80878.00679639878,81052.27588832525,"[1967, 25220, 701, 640]",640,3,12,8,80890.00679639878,81060.27588832525,80882.16567948215,81055.04847704749
"(17,)",80886.91045288245,81051.73149830618,"[26419, 2109]",2109,1,6,4,80892.91045288245,81055.73149830618,80888.98989442413,81053.1177926673
"(18,)",80887.32071853447,81053.5470415267,"[27187, 1341]",1341,1,6,4,80893.32071853447,81057.5470415267,80889.40016007614,81054.93333588782
"(17, 18)",80884.35917088437,81050.43229244972,"[26419, 768, 1341]",768,2,9,6,80893.35917088437,81056.43229244972,80887.4783331969,81052.5117339914
"(17, 19)",80886.45493077298,81051.67339367447,"[26419, 1469, 640]",640,2,9,6,80895.45493077298,81057.67339367447,80889.5740930855,81053.75283521615
